sprint_id,task_id,estimation_days,actual_days,created,start,end,priority,status,reopened_count,is_bug
2,S02T199,7,9,2025-06-08 00:01:02.355709,2025-06-09 00:01:02.355709,2025-06-18 00:01:02.355709,Low,Blocked,0,True
2,S02T200,7,4,2025-06-11 00:01:02.355709,2025-06-11 00:01:02.355709,2025-06-15 00:01:02.355709,Low,Done,0,False
3,S03T1,4,2,2025-06-22 00:01:02.359161,2025-06-23 00:01:02.359161,2025-06-25 00:01:02.359161,Low,Done,0,True
3,S03T2,3,3,2025-06-26 00:01:02.359161,2025-06-26 00:01:02.359161,2025-06-29 00:01:02.359161,Low,Done,0,False
3,S03T3,1,1,2025-06-22 00:01:02.359161,2025-06-23 00:01:02.359161,2025-06-24 00:01:02.359161,Low,In Progress,0,True
3,S03T4,6,8,2025-06-23 00:01:02.359161,2025-06-23 00:01:02.359161,2025-07-01 00:01:02.359161,High,Reopened,0,False
3,S03T5,5,4,2025-06-27 00:01:02.359161,2025-06-27 00:01:02.359161,2025-07-01 00:01:02.359161,High,Done,0,False
3,S03T6,1,1,2025-06-23 00:01:02.359161,2025-06-24 00:01:02.359161,2025-06-25 00:01:02.359161,Low,Done,0,True
3,S03T7,1,1,2025-06-21 00:01:02.359161,2025-06-21 00:01:02.359161,2025-06-22 00:01:02.359161,High,Done,1,True
3,S03T8,7,4,2025-06-27 00:01:02.359161,2025-06-27 00:01:02.359161,2025-07-01 00:01:02.359161,High,Done,0,False
3,S03T9,1,2,2025-06-25 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-27 00:01:02.359161,Low,Done,2,False
3,S03T10,7,5,2025-06-25 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-30 00:01:02.359161,Medium,Done,0,False
3,S03T11,4,3,2025-06-24 00:01:02.359161,2025-06-24 00:01:02.359161,2025-06-27 00:01:02.359161,Low,In Progress,1,True
3,S03T12,3,2,2025-06-25 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-27 00:01:02.359161,High,Done,0,False
3,S03T13,5,6,2025-06-25 00:01:02.359161,2025-06-26 00:01:02.359161,2025-07-02 00:01:02.359161,High,Done,0,True
3,S03T14,2,2,2025-06-21 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-24 00:01:02.359161,Medium,In Progress,0,False
3,S03T15,1,1,2025-06-27 00:01:02.359161,2025-06-27 00:01:02.359161,2025-06-28 00:01:02.359161,High,Reopened,0,True
3,S03T16,4,5,2025-06-21 00:01:02.359161,2025-06-21 00:01:02.359161,2025-06-26 00:01:02.359161,Low,Done,0,False
3,S03T17,6,8,2025-06-26 00:01:02.359161,2025-06-26 00:01:02.359161,2025-07-04 00:01:02.359161,Low,In Progress,0,False
3,S03T18,3,1,2025-06-26 00:01:02.359161,2025-06-26 00:01:02.359161,2025-06-27 00:01:02.359161,Low,Done,0,False
3,S03T19,4,6,2025-06-26 00:01:02.359161,2025-06-26 00:01:02.359161,2025-07-02 00:01:02.359161,Medium,In Progress,0,True
3,S03T20,2,4,2025-06-27 00:01:02.359161,2025-06-28 00:01:02.359161,2025-07-02 00:01:02.359161,Critical,Done,0,False
3,S03T21,2,5,2025-06-22 00:01:02.359161,2025-06-23 00:01:02.359161,2025-06-28 00:01:02.359161,Medium,Done,0,True
3,S03T22,2,1,2025-06-22 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-23 00:01:02.359161,High,In Progress,0,False
3,S03T23,2,1,2025-06-25 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-26 00:01:02.359161,Critical,Done,0,False
3,S03T24,4,4,2025-06-23 00:01:02.359161,2025-06-23 00:01:02.359161,2025-06-27 00:01:02.359161,Medium,In Progress,0,False
3,S03T25,3,5,2025-06-26 00:01:02.359161,2025-06-26 00:01:02.359161,2025-07-01 00:01:02.359161,Medium,Done,0,True
3,S03T26,3,5,2025-06-22 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-27 00:01:02.359161,Low,Reopened,0,False
3,S03T27,3,4,2025-06-26 00:01:02.359161,2025-06-26 00:01:02.359161,2025-06-30 00:01:02.359161,Low,In Progress,0,False
3,S03T28,1,3,2025-06-24 00:01:02.359161,2025-06-24 00:01:02.359161,2025-06-27 00:01:02.359161,Critical,Done,1,False
3,S03T29,6,4,2025-06-23 00:01:02.359161,2025-06-23 00:01:02.359161,2025-06-27 00:01:02.359161,Critical,Done,0,False
3,S03T30,1,1,2025-06-23 00:01:02.359161,2025-06-24 00:01:02.359161,2025-06-25 00:01:02.359161,Critical,Done,0,False
3,S03T31,2,1,2025-06-21 00:01:02.359161,2025-06-21 00:01:02.359161,2025-06-22 00:01:02.359161,High,In Progress,0,True
3,S03T32,1,1,2025-06-26 00:01:02.359161,2025-06-26 00:01:02.359161,2025-06-27 00:01:02.359161,Low,Reopened,0,False
3,S03T33,6,9,2025-06-22 00:01:02.359161,2025-06-23 00:01:02.359161,2025-07-02 00:01:02.359161,Critical,Blocked,0,False
3,S03T34,3,4,2025-06-27 00:01:02.359161,2025-06-27 00:01:02.359161,2025-07-01 00:01:02.359161,High,Done,0,True
3,S03T35,3,1,2025-06-22 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-23 00:01:02.359161,Critical,Done,0,True
3,S03T36,4,4,2025-06-21 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-26 00:01:02.359161,High,Done,0,False
3,S03T37,2,3,2025-06-22 00:01:02.359161,2025-06-23 00:01:02.359161,2025-06-26 00:01:02.359161,Medium,In Progress,1,False
3,S03T38,6,3,2025-06-23 00:01:02.359161,2025-06-24 00:01:02.359161,2025-06-27 00:01:02.359161,Low,Done,0,True
3,S03T39,6,7,2025-06-26 00:01:02.359161,2025-06-27 00:01:02.359161,2025-07-04 00:01:02.359161,Medium,Reopened,0,False
3,S03T40,1,1,2025-06-22 00:01:02.359161,2025-06-23 00:01:02.359161,2025-06-24 00:01:02.359161,Medium,Blocked,0,False
3,S03T41,3,2,2025-06-22 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-24 00:01:02.359161,Low,In Progress,0,False
3,S03T42,5,6,2025-06-27 00:01:02.359161,2025-06-28 00:01:02.359161,2025-07-04 00:01:02.359161,Critical,Reopened,0,False
3,S03T43,2,1,2025-06-21 00:01:02.359161,2025-06-21 00:01:02.359161,2025-06-22 00:01:02.359161,Critical,Done,1,False
3,S03T44,5,3,2025-06-22 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-25 00:01:02.359161,High,Blocked,0,False
3,S03T45,6,5,2025-06-27 00:01:02.359161,2025-06-27 00:01:02.359161,2025-07-02 00:01:02.359161,High,Done,0,False
3,S03T46,7,3,2025-06-25 00:01:02.359161,2025-06-26 00:01:02.359161,2025-06-29 00:01:02.359161,Medium,In Progress,0,False
3,S03T47,6,5,2025-06-22 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-27 00:01:02.359161,Low,Done,0,False
3,S03T48,6,6,2025-06-27 00:01:02.359161,2025-06-27 00:01:02.359161,2025-07-03 00:01:02.359161,Low,Done,0,False
3,S03T49,3,1,2025-06-26 00:01:02.359161,2025-06-26 00:01:02.359161,2025-06-27 00:01:02.359161,Medium,In Progress,0,True
3,S03T50,2,4,2025-06-22 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-26 00:01:02.359161,Medium,Done,0,False
3,S03T51,1,2,2025-06-27 00:01:02.359161,2025-06-28 00:01:02.359161,2025-06-30 00:01:02.359161,Critical,Done,0,False
3,S03T52,3,2,2025-06-27 00:01:02.359161,2025-06-28 00:01:02.359161,2025-06-30 00:01:02.359161,Medium,Done,0,False
3,S03T53,1,1,2025-06-25 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-26 00:01:02.359161,Low,In Progress,1,False
3,S03T54,1,4,2025-06-25 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-29 00:01:02.359161,High,Done,0,True
3,S03T55,7,4,2025-06-22 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-26 00:01:02.359161,High,Done,0,False
3,S03T56,2,1,2025-06-23 00:01:02.359161,2025-06-24 00:01:02.359161,2025-06-25 00:01:02.359161,Low,Done,1,False
3,S03T57,4,4,2025-06-21 00:01:02.359161,2025-06-21 00:01:02.359161,2025-06-25 00:01:02.359161,Medium,Done,1,False
3,S03T58,2,4,2025-06-25 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-29 00:01:02.359161,Low,Done,0,True
3,S03T59,6,3,2025-06-23 00:01:02.359161,2025-06-24 00:01:02.359161,2025-06-27 00:01:02.359161,Low,Reopened,0,False
3,S03T60,1,1,2025-06-21 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-23 00:01:02.359161,Medium,Done,0,True
3,S03T61,4,4,2025-06-25 00:01:02.359161,2025-06-26 00:01:02.359161,2025-06-30 00:01:02.359161,High,Blocked,0,True
3,S03T62,5,7,2025-06-23 00:01:02.359161,2025-06-24 00:01:02.359161,2025-07-01 00:01:02.359161,High,Done,0,False
3,S03T63,6,6,2025-06-27 00:01:02.359161,2025-06-27 00:01:02.359161,2025-07-03 00:01:02.359161,Medium,In Progress,1,False
3,S03T64,2,2,2025-06-24 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-27 00:01:02.359161,Medium,In Progress,0,False
3,S03T65,1,1,2025-06-26 00:01:02.359161,2025-06-27 00:01:02.359161,2025-06-28 00:01:02.359161,Critical,Done,0,True
3,S03T66,2,1,2025-06-22 00:01:02.359161,2025-06-23 00:01:02.359161,2025-06-24 00:01:02.359161,Medium,Done,1,False
3,S03T67,1,1,2025-06-26 00:01:02.359161,2025-06-26 00:01:02.359161,2025-06-27 00:01:02.359161,Low,Done,0,False
3,S03T68,5,4,2025-06-23 00:01:02.359161,2025-06-24 00:01:02.359161,2025-06-28 00:01:02.359161,High,Done,0,False
3,S03T69,7,8,2025-06-21 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-30 00:01:02.359161,Low,Done,0,False
3,S03T70,3,4,2025-06-27 00:01:02.359161,2025-06-27 00:01:02.359161,2025-07-01 00:01:02.359161,Medium,Blocked,0,False
3,S03T71,6,5,2025-06-25 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-30 00:01:02.359161,Critical,Blocked,1,False
3,S03T72,6,7,2025-06-23 00:01:02.359161,2025-06-24 00:01:02.359161,2025-07-01 00:01:02.359161,Critical,Reopened,0,False
3,S03T73,3,2,2025-06-21 00:01:02.359161,2025-06-21 00:01:02.359161,2025-06-23 00:01:02.359161,Low,Done,0,False
3,S03T74,7,5,2025-06-24 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-30 00:01:02.359161,Low,Done,0,False
3,S03T75,1,1,2025-06-23 00:01:02.359161,2025-06-23 00:01:02.359161,2025-06-24 00:01:02.359161,Medium,Blocked,0,False
3,S03T76,5,7,2025-06-25 00:01:02.359161,2025-06-25 00:01:02.359161,2025-07-02 00:01:02.359161,High,In Progress,0,False
3,S03T77,3,2,2025-06-22 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-24 00:01:02.359161,Medium,In Progress,0,False
3,S03T78,2,3,2025-06-24 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-28 00:01:02.359161,High,In Progress,0,True
3,S03T79,3,2,2025-06-26 00:01:02.359161,2025-06-27 00:01:02.359161,2025-06-29 00:01:02.359161,Low,Reopened,0,True
3,S03T80,3,5,2025-06-27 00:01:02.359161,2025-06-27 00:01:02.359161,2025-07-02 00:01:02.359161,Medium,Done,0,False
3,S03T81,4,1,2025-06-26 00:01:02.359161,2025-06-27 00:01:02.359161,2025-06-28 00:01:02.359161,Medium,Done,1,False
3,S03T82,1,1,2025-06-27 00:01:02.359161,2025-06-27 00:01:02.359161,2025-06-28 00:01:02.359161,Medium,Blocked,0,False
3,S03T83,3,3,2025-06-25 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-28 00:01:02.359161,Medium,Blocked,0,True
3,S03T84,3,3,2025-06-24 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-28 00:01:02.359161,Medium,In Progress,0,True
3,S03T85,1,2,2025-06-26 00:01:02.359161,2025-06-27 00:01:02.359161,2025-06-29 00:01:02.359161,Medium,Done,1,False
3,S03T86,7,7,2025-06-27 00:01:02.359161,2025-06-27 00:01:02.359161,2025-07-04 00:01:02.359161,Critical,Done,1,False
3,S03T87,7,5,2025-06-27 00:01:02.359161,2025-06-28 00:01:02.359161,2025-07-03 00:01:02.359161,High,Blocked,1,False
3,S03T88,2,1,2025-06-27 00:01:02.359161,2025-06-28 00:01:02.359161,2025-06-29 00:01:02.359161,Low,Done,0,False
3,S03T89,4,6,2025-06-25 00:01:02.359161,2025-06-26 00:01:02.359161,2025-07-02 00:01:02.359161,Low,Done,0,True
3,S03T90,3,1,2025-06-26 00:01:02.359161,2025-06-27 00:01:02.359161,2025-06-28 00:01:02.359161,Low,Done,0,True
3,S03T91,1,1,2025-06-24 00:01:02.359161,2025-06-24 00:01:02.359161,2025-06-25 00:01:02.359161,Low,Blocked,0,True
3,S03T92,7,4,2025-06-27 00:01:02.359161,2025-06-28 00:01:02.359161,2025-07-02 00:01:02.359161,Medium,Done,0,False
3,S03T93,5,8,2025-06-26 00:01:02.359161,2025-06-27 00:01:02.359161,2025-07-05 00:01:02.359161,Medium,Done,0,True
3,S03T94,7,6,2025-06-27 00:01:02.359161,2025-06-27 00:01:02.359161,2025-07-03 00:01:02.359161,Low,In Progress,0,False
3,S03T95,6,7,2025-06-23 00:01:02.359161,2025-06-24 00:01:02.359161,2025-07-01 00:01:02.359161,High,Blocked,0,False
3,S03T96,7,10,2025-06-25 00:01:02.359161,2025-06-25 00:01:02.359161,2025-07-05 00:01:02.359161,High,Reopened,0,False
3,S03T97,5,4,2025-06-24 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-29 00:01:02.359161,High,Done,1,False
3,S03T98,4,7,2025-06-23 00:01:02.359161,2025-06-23 00:01:02.359161,2025-06-30 00:01:02.359161,Medium,Reopened,1,False
3,S03T99,5,4,2025-06-27 00:01:02.359161,2025-06-28 00:01:02.359161,2025-07-02 00:01:02.359161,Low,Done,0,False
3,S03T100,6,11,2025-06-27 00:01:02.359161,2025-06-28 00:01:02.359161,2025-07-09 00:01:02.359161,High,Done,1,False
3,S03T101,6,8,2025-06-27 00:01:02.359161,2025-06-28 00:01:02.359161,2025-07-06 00:01:02.359161,Low,In Progress,0,False
3,S03T102,3,6,2025-06-24 00:01:02.359161,2025-06-24 00:01:02.359161,2025-06-30 00:01:02.359161,High,Done,0,False
3,S03T103,7,5,2025-06-22 00:01:02.359161,2025-06-23 00:01:02.359161,2025-06-28 00:01:02.359161,Low,Done,0,False
3,S03T104,2,1,2025-06-21 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-23 00:01:02.359161,Low,Done,0,False
3,S03T105,5,4,2025-06-22 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-26 00:01:02.359161,Low,Done,0,True
3,S03T106,3,1,2025-06-25 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-26 00:01:02.359161,Low,In Progress,0,False
3,S03T107,6,9,2025-06-27 00:01:02.359161,2025-06-27 00:01:02.359161,2025-07-06 00:01:02.359161,High,Done,1,True
3,S03T108,5,2,2025-06-27 00:01:02.359161,2025-06-27 00:01:02.359161,2025-06-29 00:01:02.359161,Medium,In Progress,1,False
3,S03T109,7,4,2025-06-21 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-26 00:01:02.359161,Critical,Reopened,0,False
3,S03T110,1,2,2025-06-27 00:01:02.359161,2025-06-28 00:01:02.359161,2025-06-30 00:01:02.359161,High,Done,0,True
3,S03T111,6,7,2025-06-22 00:01:02.359161,2025-06-23 00:01:02.359161,2025-06-30 00:01:02.359161,Low,Done,0,True
3,S03T112,2,5,2025-06-25 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-30 00:01:02.359161,Medium,Reopened,0,True
3,S03T113,5,4,2025-06-21 00:01:02.359161,2025-06-21 00:01:02.359161,2025-06-25 00:01:02.359161,Low,Done,0,False
3,S03T114,7,10,2025-06-23 00:01:02.359161,2025-06-23 00:01:02.359161,2025-07-03 00:01:02.359161,Low,In Progress,0,False
3,S03T115,2,4,2025-06-24 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-29 00:01:02.359161,Low,Reopened,0,False
3,S03T116,2,5,2025-06-21 00:01:02.359161,2025-06-21 00:01:02.359161,2025-06-26 00:01:02.359161,Low,Done,0,True
3,S03T117,6,5,2025-06-21 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-27 00:01:02.359161,Low,Blocked,1,False
3,S03T118,4,2,2025-06-26 00:01:02.359161,2025-06-27 00:01:02.359161,2025-06-29 00:01:02.359161,Low,Done,0,True
3,S03T119,7,6,2025-06-22 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-28 00:01:02.359161,Low,Done,0,False
3,S03T120,2,2,2025-06-23 00:01:02.359161,2025-06-23 00:01:02.359161,2025-06-25 00:01:02.359161,Low,Done,1,False
3,S03T121,1,1,2025-06-22 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-23 00:01:02.359161,High,Blocked,1,False
3,S03T122,1,4,2025-06-26 00:01:02.359161,2025-06-26 00:01:02.359161,2025-06-30 00:01:02.359161,High,Reopened,0,False
3,S03T123,4,4,2025-06-21 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-26 00:01:02.359161,Low,Done,0,False
3,S03T124,6,4,2025-06-21 00:01:02.359161,2025-06-21 00:01:02.359161,2025-06-25 00:01:02.359161,Medium,Done,0,True
3,S03T125,4,5,2025-06-22 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-27 00:01:02.359161,High,Done,0,False
3,S03T126,2,4,2025-06-22 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-26 00:01:02.359161,Critical,Done,0,False
3,S03T127,2,1,2025-06-23 00:01:02.359161,2025-06-23 00:01:02.359161,2025-06-24 00:01:02.359161,Medium,Done,1,False
3,S03T128,3,7,2025-06-26 00:01:02.359161,2025-06-26 00:01:02.359161,2025-07-03 00:01:02.359161,Medium,Done,0,False
3,S03T129,7,3,2025-06-24 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-28 00:01:02.359161,High,Done,0,True
3,S03T130,2,2,2025-06-27 00:01:02.359161,2025-06-27 00:01:02.359161,2025-06-29 00:01:02.359161,Low,In Progress,0,True
3,S03T131,7,4,2025-06-22 00:01:02.359161,2025-06-23 00:01:02.359161,2025-06-27 00:01:02.359161,High,In Progress,0,False
3,S03T132,6,6,2025-06-27 00:01:02.359161,2025-06-27 00:01:02.359161,2025-07-03 00:01:02.359161,Low,Done,0,False
3,S03T133,6,6,2025-06-26 00:01:02.359161,2025-06-26 00:01:02.359161,2025-07-02 00:01:02.359161,Low,Done,0,False
3,S03T134,7,8,2025-06-25 00:01:02.359161,2025-06-26 00:01:02.359161,2025-07-04 00:01:02.359161,Critical,Done,1,False
3,S03T135,2,1,2025-06-26 00:01:02.359161,2025-06-27 00:01:02.359161,2025-06-28 00:01:02.359161,Medium,In Progress,0,False
3,S03T136,6,6,2025-06-25 00:01:02.359161,2025-06-25 00:01:02.359161,2025-07-01 00:01:02.359161,Medium,Done,0,False
3,S03T137,4,6,2025-06-24 00:01:02.359161,2025-06-25 00:01:02.359161,2025-07-01 00:01:02.359161,Medium,Reopened,0,False
3,S03T138,5,7,2025-06-21 00:01:02.359161,2025-06-21 00:01:02.359161,2025-06-28 00:01:02.359161,Low,Done,0,False
3,S03T139,2,1,2025-06-27 00:01:02.359161,2025-06-27 00:01:02.359161,2025-06-28 00:01:02.359161,Low,Done,0,False
3,S03T140,4,4,2025-06-25 00:01:02.359161,2025-06-26 00:01:02.359161,2025-06-30 00:01:02.359161,Low,Blocked,0,True
3,S03T141,7,7,2025-06-24 00:01:02.359161,2025-06-24 00:01:02.359161,2025-07-01 00:01:02.359161,Low,Done,0,True
3,S03T142,6,5,2025-06-22 00:01:02.359161,2025-06-23 00:01:02.359161,2025-06-28 00:01:02.359161,Medium,Done,0,False
3,S03T143,5,5,2025-06-26 00:01:02.359161,2025-06-27 00:01:02.359161,2025-07-02 00:01:02.359161,Medium,Done,0,True
3,S03T144,2,1,2025-06-24 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-26 00:01:02.359161,Low,Done,0,True
3,S03T145,1,1,2025-06-21 00:01:02.359161,2025-06-21 00:01:02.359161,2025-06-22 00:01:02.359161,Low,Blocked,1,True
3,S03T146,6,8,2025-06-27 00:01:02.359161,2025-06-27 00:01:02.359161,2025-07-05 00:01:02.359161,Medium,In Progress,1,False
3,S03T147,2,2,2025-06-27 00:01:02.359161,2025-06-27 00:01:02.359161,2025-06-29 00:01:02.359161,Low,Done,0,True
3,S03T148,5,2,2025-06-27 00:01:02.359161,2025-06-27 00:01:02.359161,2025-06-29 00:01:02.359161,High,In Progress,0,False
3,S03T149,7,4,2025-06-23 00:01:02.359161,2025-06-23 00:01:02.359161,2025-06-27 00:01:02.359161,Low,Blocked,1,True
3,S03T150,2,2,2025-06-24 00:01:02.359161,2025-06-24 00:01:02.359161,2025-06-26 00:01:02.359161,Medium,Done,0,False
3,S03T151,2,2,2025-06-26 00:01:02.359161,2025-06-26 00:01:02.359161,2025-06-28 00:01:02.359161,High,Done,0,False
3,S03T152,5,6,2025-06-24 00:01:02.359161,2025-06-24 00:01:02.359161,2025-06-30 00:01:02.359161,Low,Done,0,False
3,S03T153,7,7,2025-06-27 00:01:02.359161,2025-06-28 00:01:02.359161,2025-07-05 00:01:02.359161,Low,Done,0,True
3,S03T154,1,1,2025-06-24 00:01:02.359161,2025-06-24 00:01:02.359161,2025-06-25 00:01:02.359161,Low,Done,0,True
3,S03T155,7,8,2025-06-25 00:01:02.359161,2025-06-26 00:01:02.359161,2025-07-04 00:01:02.359161,Medium,Done,0,False
3,S03T156,6,4,2025-06-24 00:01:02.359161,2025-06-24 00:01:02.359161,2025-06-28 00:01:02.359161,Low,Done,0,False
3,S03T157,5,4,2025-06-24 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-29 00:01:02.359161,Medium,In Progress,0,True
3,S03T158,5,3,2025-06-23 00:01:02.359161,2025-06-23 00:01:02.359161,2025-06-26 00:01:02.359161,High,Done,1,False
3,S03T159,7,4,2025-06-23 00:01:02.359161,2025-06-24 00:01:02.359161,2025-06-28 00:01:02.359161,Low,In Progress,1,False
3,S03T160,2,1,2025-06-25 00:01:02.359161,2025-06-26 00:01:02.359161,2025-06-27 00:01:02.359161,Medium,Done,0,True
3,S03T161,4,5,2025-06-25 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-30 00:01:02.359161,Low,Done,0,False
3,S03T162,2,5,2025-06-22 00:01:02.359161,2025-06-23 00:01:02.359161,2025-06-28 00:01:02.359161,Medium,Done,0,True
3,S03T163,7,8,2025-06-27 00:01:02.359161,2025-06-27 00:01:02.359161,2025-07-05 00:01:02.359161,High,Done,0,True
3,S03T164,1,2,2025-06-23 00:01:02.359161,2025-06-24 00:01:02.359161,2025-06-26 00:01:02.359161,Low,In Progress,0,False
3,S03T165,2,3,2025-06-24 00:01:02.359161,2025-06-24 00:01:02.359161,2025-06-27 00:01:02.359161,Medium,Done,0,False
3,S03T166,4,4,2025-06-26 00:01:02.359161,2025-06-27 00:01:02.359161,2025-07-01 00:01:02.359161,Low,Done,0,False
3,S03T167,2,3,2025-06-21 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-25 00:01:02.359161,Low,Done,0,False
3,S03T168,4,1,2025-06-22 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-23 00:01:02.359161,Low,Reopened,0,False
3,S03T169,4,3,2025-06-21 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-25 00:01:02.359161,Low,Done,0,False
3,S03T170,1,1,2025-06-23 00:01:02.359161,2025-06-24 00:01:02.359161,2025-06-25 00:01:02.359161,High,Done,0,False
3,S03T171,2,5,2025-06-25 00:01:02.359161,2025-06-26 00:01:02.359161,2025-07-01 00:01:02.359161,Medium,Blocked,0,False
3,S03T172,2,5,2025-06-24 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-30 00:01:02.359161,Low,In Progress,0,False
3,S03T173,5,5,2025-06-21 00:01:02.359161,2025-06-21 00:01:02.359161,2025-06-26 00:01:02.359161,Medium,Reopened,0,True
3,S03T174,3,3,2025-06-23 00:01:02.359161,2025-06-23 00:01:02.359161,2025-06-26 00:01:02.359161,Medium,In Progress,0,True
3,S03T175,6,7,2025-06-27 00:01:02.359161,2025-06-28 00:01:02.359161,2025-07-05 00:01:02.359161,Low,Done,0,False
3,S03T176,6,6,2025-06-27 00:01:02.359161,2025-06-28 00:01:02.359161,2025-07-04 00:01:02.359161,Medium,Done,0,False
3,S03T177,3,4,2025-06-25 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-29 00:01:02.359161,Low,Done,0,True
3,S03T178,5,4,2025-06-23 00:01:02.359161,2025-06-24 00:01:02.359161,2025-06-28 00:01:02.359161,Medium,Done,0,False
3,S03T179,6,4,2025-06-21 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-26 00:01:02.359161,Low,Done,1,False
3,S03T180,6,3,2025-06-22 00:01:02.359161,2025-06-23 00:01:02.359161,2025-06-26 00:01:02.359161,Critical,Done,0,False
3,S03T181,7,6,2025-06-24 00:01:02.359161,2025-06-25 00:01:02.359161,2025-07-01 00:01:02.359161,Medium,In Progress,0,False
3,S03T182,5,1,2025-06-23 00:01:02.359161,2025-06-24 00:01:02.359161,2025-06-25 00:01:02.359161,Medium,In Progress,0,False
3,S03T183,6,7,2025-06-21 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-29 00:01:02.359161,Low,Done,0,True
3,S03T184,4,6,2025-06-22 00:01:02.359161,2025-06-23 00:01:02.359161,2025-06-29 00:01:02.359161,Low,Done,0,False
3,S03T185,4,6,2025-06-23 00:01:02.359161,2025-06-24 00:01:02.359161,2025-06-30 00:01:02.359161,Medium,Done,0,True
3,S03T186,3,3,2025-06-26 00:01:02.359161,2025-06-27 00:01:02.359161,2025-06-30 00:01:02.359161,Medium,In Progress,0,False
3,S03T187,2,1,2025-06-27 00:01:02.359161,2025-06-28 00:01:02.359161,2025-06-29 00:01:02.359161,Low,Reopened,1,False
3,S03T188,4,4,2025-06-23 00:01:02.359161,2025-06-23 00:01:02.359161,2025-06-27 00:01:02.359161,Critical,Done,0,True
3,S03T189,1,1,2025-06-24 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-26 00:01:02.359161,Medium,Reopened,0,False
3,S03T190,4,5,2025-06-26 00:01:02.359161,2025-06-26 00:01:02.359161,2025-07-01 00:01:02.359161,Low,Done,0,False
3,S03T191,2,1,2025-06-21 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-23 00:01:02.359161,Low,Done,0,True
3,S03T192,6,8,2025-06-26 00:01:02.359161,2025-06-27 00:01:02.359161,2025-07-05 00:01:02.359161,Medium,Done,1,False
3,S03T193,7,5,2025-06-22 00:01:02.359161,2025-06-23 00:01:02.359161,2025-06-28 00:01:02.359161,Medium,Done,0,True
3,S03T194,1,5,2025-06-21 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-27 00:01:02.359161,Medium,In Progress,0,False
3,S03T195,4,2,2025-06-24 00:01:02.359161,2025-06-25 00:01:02.359161,2025-06-27 00:01:02.359161,Low,In Progress,0,True
3,S03T196,7,5,2025-06-26 00:01:02.359161,2025-06-27 00:01:02.359161,2025-07-02 00:01:02.359161,High,Done,0,False
3,S03T197,2,5,2025-06-26 00:01:02.359161,2025-06-26 00:01:02.359161,2025-07-01 00:01:02.359161,Low,Done,0,True
